ConstituentID,FirstName,DisplayName,ArtistBio,Nationality,Region,Continent,Gender
23056,W.,W. D. Slater,"British, born 1923",British,Nothern Europe,Europe,
23057,Nottingham,"Nottingham Rehab Ltd., England",,,,,
23089,Pizzi,"Pizzi & Pizio, Milan-Rome",Italian,Italian,Southern Europe,Europe,
23207,Erich,Erich Ludwig Stahl,German,German,Western Europe,Europe,Male
23208,Eugene,Eugene Gise,,,,,Male
23215,Kunsthandlung,Kunsthandlung Würthle & Sohn,,,,,
23216,"Bauhaus,","Bauhaus, Weimar",,,,,
23251,Thomas,Thomas Leeser,"German, born 1952",German,Western Europe,Europe,Male
23253,Preston,Preston Scott Cohen,"American, born 1961",American,North America,Americas,Male
23257,Michael,Michael Maltzan,"American, born 1959",American,North America,Americas,Male
23259,UN,UN Studio Van Berkel & Bos,"Dutch, established 1988",Dutch,Western Europe,Europe,
23260,Caroline,Caroline Bos,"Dutch, born 1959",Dutch,Western Europe,Europe,Female
23262,Ronan,Ronan Bouroullec,"French, born 1971",French,Western Europe,Europe,Male
23263,Erwan,Erwan Bouroullec,"French, born 1976",French,Western Europe,Europe,Male
23264,Claudy,Claudy Jongstra,"Dutch, born 1963",Dutch,Western Europe,Europe,Female
23265,not,"not tom dick & harry, The Netherlands",,,,,
23267,Yuh,Yuh Okano,"Japanese, born 1965",Japanese,Eastern Asia,Asia,Male
23268,Daito,"Daito Pleats Co., Gumma, Japan",,,,,
23270,Henk,Henk Stallinga,"Dutch, born 1962",Dutch,Western Europe,Europe,Male
23271,Stallinga,"Stallinga BV, The Netherlands",,,,,
23279,Lindner,"Lindner GmbH, Bamberg, Germany",,,,,
23294,Cutco,"Cutco Division, The Aluminum Cooking Utensil Co., New Kensington, PA",,,,,
23300,Aleksandr,Aleksandr Andreev,,,,,Male
23302,A.,A. A. Nikolaev,,,,,
23303,N.,N. M. Siniagin,,,,,
23304,Liudmila,Liudmila Shmit-Ryzhova,,,,,Female
23305,Evgenii,Evgenii Vashchenko,,,,,Male
23308,Unknown,Unknown Artists,,,,,
23313,Boris,Boris Anisfeld,,,,,Male
23314,Vladimir,Vladimir Chembers,,,,,Male
23315,Mstislav,Mstislav Dobuzhinskii,"Russian–Lithuanian, 1875–1952",,,,Male
23316,Aleksandr,Aleksandr Iakovlev,,,,,Male
23317,Sergei,Sergei Sudeikin,,,,,Male
23323,Russian,Russian Book Collection,,,,,
23327,Iosif,Iosif Shkol'nik,,,,,Male
23330,"Daum,","Daum, France",,,,,
23340,Standard,"Standard Möbel, Germany",,,,,
23344,Silicon,"Silicon Systems, Inc.",American,American,North America,Americas,
23346,Spencer,Spencer Silver,"American, born 1941",American,North America,Americas,Male
23348,Pehr-Olof,Pehr-Olof Nystrom,Finish,Finnish,Nothern Europe,Europe,Male
23349,Unknown,Unknown Designer,Finnish,Finnish,Nothern Europe,Europe,
23350,AB,"AB Gustavsberg, Sweden",,Swedish,Nothern Europe,Europe,
23353,Georgii,Georgii Iakulov,,,,,Male
23355,Vasyl',Vasyl' Krychevs'kyi,,,,,Male
23361,Weber,Weber,Nationality unknown,Nationality unknown,,,
23362,Alfred,Alfred Willimann,"Swiss, 1900–1957",Swiss,Western Europe,Europe,Male
23367,Viktor,Viktor Bart,"Russian, 1887–1954",,,,Male
23368,Anonymous,Anonymous Child,,,,,
23370,Nadezhda,Nadezhda Burliuk,,,,,Female
23371,A.,A. Gribatnikov,,,,,
23372,Nikolai,Nikolai Grigoriev,,,,,Male
23373,I.,I. Mikhel'son,,,,,
23374,N.,N. Semenov,,,,,
23377,Lev,Lev Zak,"Russian, 1892–1980",Russian,Eastern Europe,Europe,Male
23383,G.,G. Robz,Russian,Russian,Eastern Europe,Europe,
23384,Marianna,Marianna Erlikh,,,,,Female
23386,Nadezhda,Nadezhda Liubavina,1892–1947,,,,Female
23390,Unknown,Unknown Artist,Nationality unknown,Nationality unknown,,,
23392,Karin,Karin Apollonia Müller,"German, born 1963",German,Western Europe,Europe,Female
23397,P.,P. Bakharev,Russian,Russian,Eastern Europe,Europe,
23398,Nina,Nina Kul'bina,,,,,Female
23399,V.,V. Ul'ianishchev,,,,,
23402,Craigie,Craigie Horsfield,"British, born 1949",British,Nothern Europe,Europe,Male
23404,Sandro,Sandro Fazini,,,,,Male
23413,Aristarkh,Aristarkh Lentulov,"Russian, 1882–1943",Russian,Eastern Europe,Europe,Male
23416,Jose,Jose Burges,"American, born 1971",American,North America,Americas,Male
23417,Robert,Robert Delgado,"American, born 1971",American,North America,Americas,Male
23418,Richard,Richard Lulo,"American, 1971–1988",American,North America,Americas,Male
23419,Nelson,Nelson Montes,"American, born 1972",American,North America,Americas,Male
23420,Carlos,Carlos Rivera,"American, born 1971",American,North America,Americas,Male
23421,Christina,Christina Ramberg,"American, 1946–1995",American,North America,Americas,Female
23426,Elsa,Elsa Fischer-Treyden,"German, born Russia. 1901–1995",German,Western Europe,Europe,Female
23427,Margret,Margret Hildebrand,"German, 1917–1998",German,Western Europe,Europe,Female
23430,Laguiole,Laguiole,,,,,
23439,Lev,Lev Bruni,"Russian, 1894–1947",Russian,Eastern Europe,Europe,Male
23443,Fedor,Fedor Platov,,,,,Male
23446,Georgii,Georgii Zolotukhin,,,,,Male
23448,Aleksandr,Aleksandr Lopukhin,,,,,Male
23451,Georgii,Georgii Narbut,,,,,Male
23457,Gushchin,Gushchin Nikolai,,,,,
23461,Aleksei,Aleksei Den'shin,,,,,Male
23468,Ivan,Ivan Padalka,,,,,Male
23471,Aleksei,Aleksei Grishchenko,,,,,Male
23473,David,David Shterenberg,,,,,Male
23480,Leonid,Leonid Golubev-Bagriaporobnii,,,,,Male
23485,Vera,Vera Mukhina,,,,,Female
23495,Ekaterina,Ekaterina Turova,,,,,Female
23503,Kseniia,Kseniia Boguslavskaia,"Russian, 1892–1972",,,,Female
23504,Vladimir,Vladimir Kozlinskii,"Russian,  1891–1967",Russian,Eastern Europe,Europe,Male
23505,Sergei,Sergei Makletsov,,,,,Male
23506,E.,E. Ravdel,,,,,
23507,A.,A. Slavin,,,,,
23508,N.,N. Tsitskovskii,,,,,
23509,Vitalii,Vitalii Usenko,,,,,Male
23516,Volodymyr,Volodymyr Bobryts'kyi,,,,,Male
23518,Volodymyr,Volodymyr Diakov,,,,,Male
23519,Vasily,Vasily Ermilov,"Russian, 1894–1968",Russian,Eastern Europe,Europe,Male
23520,Aleksandr,Aleksandr Gladkov,,,,,Male
23521,Borys,Borys Kosariev,,,,,Male
23522,Mane-Katz,Mane-Katz,"Ukrainian, 1894–1962",Ukrainian,Eastern Europe,Europe,Male
23523,Miankal',Miankal',,,,,
23524,Mykola,Mykola Myshchenko,,,,,
23526,Boeslav,Boeslav Tsybys,,,,,Male
23528,Lado,Lado Gudiashvili,"Georgian, 1896–1980",Georgian,,,Male
23529,Vasilii,Vasilii Katanian,,,,,Male
23530,Sigizmund,Sigizmund Valishevskii,,,,,Male
23540,Vadim,Vadim Falileev,,,,,Male
23546,Norsaki,Norsaki Yokosuka,Japanese,Japanese,Eastern Asia,Asia,Male
23568,Valentina,Valentina Khodasevich,,,,,Female
23588,N.,N. K.,,,,,
23592,Atelier,Atelier Müller-Brockmann,,,,,
23599,Petr,Petr Konchalovskii,,,,,Male
23600,Aleksei,Aleksei Morgunov,,,,,Male
23601,N.,N. Rozenfel'd,,,,,
23602,Svetlov,Svetlov,,,,,
23604,Viacheslav,Viacheslav Ivanov,,,,,
23608,Mykola,Mykola Kalmykov,,,,,
23609,Vasyl',Vasyl' Picheta,,,,,Male
23613,Aleksandr,Aleksandr Bazhbeuk-Melikov,"Russian, 1891–1966",,,,Male
23614,Mikhail,Mikhail Kalashnikov,,,,,Male
23615,Il'ia,Il'ia Rogovin,,,,,Female
23616,T.,T. Balaginaia,,,,,
23618,Liverii,Liverii Bazankur,,,,,
23628,Hryhorii,Hryhorii Bondarenko,,,,,Male
23630,Nikolai,Nikolai Chernyshev,"Russian, 1885–1973",,,,Male
23631,Sergei,Sergei Gerasimov,"Russian, 1885–1964",,,,Male
23633,Georgii,Georgii Echeistov,"Russian, 1897–1946",Russian,Eastern Europe,Europe,Male
23635,Boris,Boris Erdman,,,,,Male
23647,Howard,Howard York,,,,,Male
23649,Art,Art Goodman,,,,,Male
23655,D.,D. P. Gordeev,,,,,
23665,Solomon,Solomon Iudovin,"Russian, 1892–1954",,,,Male
23667,Vasilii,Vasilii Komardenkov,,,,,Male
23668,Mikhail,Mikhail Gerasimov,,,,,Male
23672,Weider,Weider,,,,,
23699,N.,N. Bugoslavskaia,,,,,
23700,D.,D. El'kina,,,,,
23701,A.,A. Kurskaia,,,,,
23703,Aleksandr,Aleksandr Volkov,,,,,Male
23704,Vera,Vera Aleksandrova,,,,,Female
23706,Il'ia,Il'ia Chashnik,"Russian, 1902–1929",Russian,Eastern Europe,Europe,Male
23712,Aleksandr,Aleksandr Labas,,,,,Male
23713,Marko,Marko Kyrnars'kyi,,,,,Male
23718,Ben-Zion,Ben-Zion Tsukherman,,,,,Male
23720,Grigorii,Grigorii Miller,,,,,Male
23723,Viktor,Viktor Pal'mov,"Russian, 1888–1929",,,,Male
23725,Illarion,Illarion Pleshchinskii,,,,,Male
23736,Adol'f,Adol'f Strakhov,,,,,Male
23737,Unknown,Unknown Author,,,,,
23744,A.,A. Vabbe,,,,,
23746,M.,M. Andreevskaia,,,,,
23747,D.,D. Fedorov,,,,,
23749,Vera,Vera Vil'koviskaia,,,,,Female
23750,N.,N. S. Shikalov,,,,,
23753,Ivan,Ivan Bilibin,,,,,Male
23754,Leonid,Leonid Brailovskii,,,,,Male
23755,L.,L. E. Chirikov,,,,,
23756,Boris,Boris Kustodiev,,,,,Male
23757,Georgi,Georgi Shlikht,,,,,Male
23760,Boris,Boris Zenkevich,,,,,Male
23764,Mikhail,Mikhail Babenchikov,,,,,Male
23766,Aleksandr,Aleksandr Arnshtam,,,,,Male
23770,Aleksei,Aleksei Baev,,,,,Male
23772,Elena,Elena Bedumovaia,,,,,Female
23778,Iosef,Iosef Chaikov,"Russian, 1888–1979",,,,Male
23779,Iurii,Iurii Cherkesov,,,,,Male
23797,N.,N. Istselennov,,,,,
23810,Vserossiiskii,"Vserossiiskii soiuz poetov, Moscow",,,,,
23811,Aleksei,Aleksei Kravchenko,"Russian, 1889–1940",Russian,Eastern Europe,Europe,Male
23819,David,David Bergelson,,,,,Male
23820,Dvorye,Dvorye Chorol,,,,,
23831,Vasilii,Vasilii Masiutin,,,,,Male
23836,Iukhym,Iukhym Mykhailiv,,,,,Male
23837,Viacheslav,Viacheslav Pakulin,,,,,Male
23839,Sergei,Sergei Poliakov,,,,,Male
23842,Mykhailo,Mykhailo Semenko,"Ukrainian, 1892–1937",Ukrainian,Eastern Europe,Europe,Male
23843,Oleh,Oleh Shymkov,,,,,
23845,Mikhail,Mikhail Sokolov,,,,,Male
23851,N.,N. Borovkov,,,,,
23852,A.,A. Nikitin,,,,,
23853,V.,V. Zhmurov,,,,,
23857,Vera,Vera Pestel,,,,,Female
23858,Sergei,Sergei Romanovich,,,,,Male
23865,Marko,Marko Epshtein,,,,,Male
23866,Grigorii,Grigorii Roze,,,,,Male
23876,Liubov',Liubov' Kozintseva,,,,,Male
23881,Viola,Viola Gråsten,"Swedish, born Finland. 1910–1994",Swedish,Nothern Europe,Europe,Female
23887,Quaintance,"Quaintance Fabrics, New York, NY",,,,,
23888,Henke,Henke Meller,,,,,Male
23891,Vadym,Vadym Meller,,,,,Male
23893,Ignatii,Ignatii Nivinskii,"Russian, 1881–1933",Russian,Eastern Europe,Europe,Male
23894,Carlo,Carlo Gozzi,,,,,Male
23895,Georgii,Georgii Noskov,,,,,Male
23897,A.,A. Paramonov,,,,,
23918,P.,P. S. Chichkanov,,,,,
23919,E.,E. S. Samorodov,,,,,
23920,V.,V. I. Ter-Pogosov,,,,,
23922,Samuil,Samuil Adlivankin,"Russian, 1897–1966",Russian,Eastern Europe,Europe,Male
23925,Serhii,Serhii Borovyi,,,,,
23931,B.,B. Efimov,"Russian, 1900–2008",Russian,Eastern Europe,Europe,Male
23932,Boris,Boris Ender,"Russian, 1893–1960",Russian,Eastern Europe,Europe,Male
23933,Beno,Beno Gordeziani,,,,,Male
23943,Ruvim,Ruvim Mazel,"Russian, 1890–1964",Russian,Eastern Europe,Europe,Male
23944,Anna,Anna Ostroumova-Lebedeva,,,,,Female
23947,Sergei,Sergei Pozharskii,,,,,Male
23948,V.,V. I. Pozharskii,,,,,
23951,L.,L. Ridiger,,,,,
23956,Nikolai,Nikolai Sokolov,"Russian, 1903–2000",Russian,Eastern Europe,Europe,Male
23962,John,John Shaw Smith,"Irish, 1811–1873",Irish,Nothern Europe,Europe,Male
23980,Galina,Galina Chichagova,,,,,Female
23981,Olga,Olga Chichagova,,,,,Female
23983,Grigorii,Grigorii Zimin,,,,,Male
23988,K.E.B.,K.E.B.,,,,,
23990,Evgenii,Evgenii Belukha,"Russian, 1889–1943",Russian,Eastern Europe,Europe,Male
23994,Vladimir,Vladimir Egorov,,,,,Male
23995,P.A.F.,P.A.F.,,,,,
23996,Vladimir,Vladimir Favorskii,,,,,Male
23998,Petr,Petr Galadzhev,,,,,Male
24000,L.,L. Horokh,,,,,
24001,Vladimir,Vladimir Izenberg,,,,,Male
24004,Valentina,Valentina Kulagina-Klutsis,,,,,Female
24008,D.,D. M.,,,,,
24010,Ivan,Ivan Manatiev,,,,,Male
24014,V.,V. Gruental,,,,,
24015,V.,V. Kovrigin,,,,,
24016,V.,V. M. Elin,,,,,
24018,Alexander,Alexander Liubimov,"Russian, 1879–1955",Russian,Eastern Europe,Europe,Male
24024,F.P.K.,F.P.K.,,,,,
24026,Ser-Gei,Ser-Gei [Sergei Skripitsyn],,,,,Male
24027,M.,M. Menkov,,,,,
24029,Il'ia,Il'ia Mashkov,"Russian, 1881–1944",Russian,Eastern Europe,Europe,Female
24045,Boris,Boris Titov,,,,,Male
24048,Iurii,Iurii Sadylenko,,,,,Male
24049,O.,O. Ruban,,,,,
24063,B.,B. Timov,,,,,
24072,G.,G. Riftin,,,,,
24073,Aleksei,Aleksei Levin,,,,,Male
24076,Leonid,Leonid Khyzhins'kyi,,,,,Male
24080,Gennadii,Gennadii Epifanov,,,,,Male
24082,Valerian,Valerian Dvorakovskii,,,,,Male
24085,E.,E. A. Brylov,,,,,
24086,Aleksandr,Aleksandr Tyshler,,,,,Male
24089,Sophie,Sophie Lissitsky,,,,,Female
24090,Evgenii,Evgenii Goliakhovskii,,,,,Male
24094,Nikolai,Nikolai Denisovskii,,,,,Male
24098,A.,A. Smolianskii,,,,,
24100,A.,A. Radishchev,,,,,
24101,Sofiia,Sofiia Nalepins'ka,,,,,Female
24103,Vasyl',Vasyl' Kasiian,,,,,Male
24106,L.,L. Epple,,,,,
24107,B.,B. Zhukov,,,,,
24109,M.,M. A. Zelikson,,,,,
24117,Ivan,Ivan Rerberg,,,,,Male
24125,Grigorii,Grigorii Gidoni,,,,,Male
24126,Moisei,Moisei Fradkin,,,,,Male
24130,Ir,Ir Shtemberg,,,,,
24131,Vasyl',Vasyl' Sedliar,,,,,Male
24142,K.,K. A. Aivazovskii,Russian,Russian,Eastern Europe,Europe,
24144,Boris,Boris Voronetskii,,,,,Male
24145,Leonid,Leonid Akishin,,,,,Male
24146,David,David Buryshkin,,,,,Male
24147,The,The Decorative Arts Institute,,,,,
24148,Duplitskii,Duplitskii,,,,,
24149,Izoram,Izoram,,,,,
24150,Sarra,Sarra Lebedeva,,,,,Female
24151,The,The October Brigade,,,,,
24153,N.,N. A. Trotskii,,,,,
24162,Nisson,Nisson Shifrin,Russian,Russian,Eastern Europe,Europe,Male
24163,Ia,Ia Rudens'kyi,,,,,
24164,G.,G. Roslov,,,,,
24165,Dmitrii,Dmitrii Moor,"Russian, 1883–1946",Russian,Eastern Europe,Europe,Male
24168,Ottomar,Ottomar Anschütz,"German, 1846–1907",German,Western Europe,Europe,Male
24173,V.,V. A. Horovyts,,,,,
24174,H.,H. S. Hural'nik,,,,,
24178,Boris,Boris Fridkin,,,,,Male
24180,Georgii,Georgii Fisher,,,,,Male
24181,Leonid,Leonid Zusman,,,,,Male
24183,K.,K. Zotov,,,,,
24184,Various,Various Unknown Artists,,,,,
24186,El'brus,El'brus Gutnov,,,,,
24187,N.,N. Spirov,,,,,
24189,I.,I. Roginskii,,,,,
24204,Aleksandr,Aleksandr Surikov,,,,,Male
24210,Bor.,Bor. R.,,,,,
24211,Anatol',Anatol' Petryts'kyi,"Ukrainian, 1895–1964",Ukrainian,Eastern Europe,Europe,Male
24214,Tat'iana,Tat'iana Mavrina,,,,,Female
24215,Evgen,Evgen Mei,,,,,Male
24216,G.,G. Krastashevskii,,,,,
24223,P.,P. Kharybin,,,,,
24227,A.,A. Karra,,,,,
24230,Nikolai,Nikolai Il'in,,,,,Male
24231,E.,E. Shol'te,,,,,
24237,Mecheslav,Mecheslav Dobrokovskii,,,,,
24246,V.,V. Vorus'kii,,,,,
24247,Aleksandr,Aleksandr Deneika,,,,,Male
24255,Oleksii,Oleksii Usachov,,,,,Male
24257,Evgeniia,Evgeniia Evenbakh,"Russian, 1889–1981",Russian,Eastern Europe,Europe,Female
24260,Andronova,Andronova,,,,,
24261,Raspopina,Raspopina,,,,,
24262,Sigina,Sigina,,,,,
24265,Mikhail,Mikhail Maslianenko,,,,,Male
24268,M.,M. Litvak,,,,,
24276,Konstantin,Konstantin Rotov,,,,,Male
24280,Valentin,Valentin Kataev,,,,,Male
24285,Georgii,Georgii Tsapok,,,,,Male
24286,I.,I. Shlepianov,,,,,
24295,G.,G. I. Geronskii,,,,,
24300,I.,I. Sunderland,,,,,
24316,Viktor,Viktor Nikolaevich Deni,"Russian, 1893–1946",Russian,Eastern Europe,Europe,Male
24331,Dmitrii,Dmitrii Sobolev,,,,,Male
24332,Mykhailo,Mykhailo Shcheglov,,,,,Male
24341,Ivan,Ivan Leonidov,"Russian, 1902–1959",Russian,Eastern Europe,Europe,Male
24342,Zinovii,Zinovii Gorbovets,,,,,
24343,Evgenii,Evgenii Lansere,,,,,
24344,A.,A. Rozanova,,,,,
24346,B.,B. K.,,,,,
24350,Iu,Iu Kri'd'n,,,,,
24365,Oleksii,Oleksii Marenkov,,,,,Male
24369,P.,P. Moskalenko,,,,,
24370,Otakar,Otakar Mrkvicki,,,,,Male
24376,Marianne,Marianne Breslauer,"German, 1909–2001",German,Western Europe,Europe,Female
24378,"Proletkult,","Proletkult, Leningrad",,,,,
24385,Aleksandr,Aleksandr Deineka,"Russian, 1899–1969",Russian,Eastern Europe,Europe,Male
24386,Elizaveta,Elizaveta Dorfman,,,,,Female
24387,B.,B. Tatarinov,,,,,
24388,Mykola,Mykola Kriukov,,,,,
24389,R.,R. Kh.,,,,,
24391,M.,M. Kraian,,,,,
24393,Vera,Vera Ivanova,,,,,Female
24394,Aurel,Aurel Bauh,"French, born Romania. 1900–1964",French,Western Europe,Europe,Male
24395,Andrei,Andrei Gippius,,,,,Male
24396,Lotte,Lotte (Charlotte) Beese,"German, 1903–1988",German,Western Europe,Europe,Female
24401,Georges,Georges Blanc,French,French,Western Europe,Europe,Male
24409,Various,Various Artists,,,,,
24413,Karl,Karl Blossfeldt,"German, 1865–1932",German,Western Europe,Europe,Male
24414,Théo,Théo Blanc,"French, 1891–1985",French,Western Europe,Europe,Male
24417,Vasyl',Vasyl' Atamaniuk,,,,,Male
24425,Jacques-André,Jacques-André Boiffard,"French, 1902–1961",French,Western Europe,Europe,Male
24426,K.,K. Turganov,,,,,
24427,Edmund,Edmund Collein,"German, 1906–1992",German,Western Europe,Europe,Male
24428,Heinz,Heinz Loew,"German, 1903–1981",German,Western Europe,Europe,Male
24429,Erich,Erich Comeriner,"German, born Austria. 1907–1978",German,Western Europe,Europe,Male
24430,Marjorie,Marjorie Content,"American, 1895–1984",American,North America,Americas,Female
24431,Horacio,Horacio Coppola,"Argentine, 1906–2012",Argentine,South America,Americas,Male
24434,Wenda,Wenda Gu,"Chinese, born 1955",Chinese,Eastern Asia,Asia,Male
24440,M.,M. E.,,,,,
24441,E.,E. S. Minin,,,,,
24450,Semyon,Semyon Fridlyand,"Russian, 1905–1964",Russian,Eastern Europe,Europe,Male
24451,Alexander,Alexander Hackenschmied,"American, born Austria. 1907–2004",American,North America,Americas,Male
24452,Sigurd,Sigurd Lewerentz,Swedish,Swedish,Nothern Europe,Europe,Male
24453,Vladimir,Vladimir Roskin,,,,,Male
24455,Jaroslava,Jaroslava Hatláková,"Czech, 1904–1989",Czech,Eastern Europe,Europe,Female
24456,E.,E. Rozhdestvenskaia,,,,,
24457,Irene,Irene Hoffmann,"German, 1903–1971",German,Western Europe,Europe,Female
24458,Reinhard,Reinhard & Hofmeister,American,American,North America,Americas,
24459,Olga,Olga Deineko,"Russian, born Ukraine. 1897–1970",Russian,Eastern Europe,Europe,Female
